Sample,ContigName,RelAbundance,Order,Family,crAssphage,LifeCycle,ViralCluster,CRISPRMatch,Reads
3-3_10_18,NODE_98_length_5613_cov_4.547679,0.000435805,Unassigned,Unassigned,N,virulent,1084_0,Rubneribacter,127
3-3_10_18,NODE_55_length_7111_cov_5.058248,0.000447689,Caudovirales,Unclassified Caudovirales,N,virulent,Overlap,unknown,124
3-3_10_18,NODE_77_length_3272_cov_3.982282,0.000250506,Caudovirales,Unclassified Caudovirales,N,virulent,559_0,Coprobacillus,32
3-3_10_18,NODE_19_length_3015_cov_5.250676,0.000756039,Unassigned,Unassigned,N,virulent,Outlier,Enterocloster,92
3-3_10_18,NODE_113_length_3897_cov_3.098647,0.000285849,Unassigned,Unassigned,N,virulent,725_0,unknown,58
3-3_10_18,NODE_137_length_6024_cov_4.641481,0.000427189,Unassigned,Unassigned,N,virulent,722_0,unknown,102
3-3_10_18,NODE_81_length_5991_cov_9.014656,0.000324395,Caudovirales,Siphoviridae,N,virulent,662_0,unknown,89
3-3_10_18,NODE_106_length_3991_cov_6.809959,0.000771809,Caudovirales,Siphoviridae,N,virulent,Overlap,unknown,128
3-3_10_18,NODE_40_length_4634_cov_5.496833,0.000287355,Caudovirales,Siphoviridae,N,virulent,912_0,unknown,55
3-3_10_18,NODE_196_length_3607_cov_4.359516,0.00063823,Unassigned,Unassigned,N,virulent,Singleton,unknown,113
3-3_10_18,NODE_76_length_4796_cov_6.451171,0.000557811,Caudovirales,Unclassified Caudovirales,N,virulent,945_0,Bacteroides,120
3-3_10_18,NODE_148_length_3025_cov_4.299327,0.000313585,Unassigned,Unassigned,N,virulent,Outlier,unknown,36
3-3_10_18,NODE_284_length_3115_cov_17.031699,0.000279247,Caudovirales,Siphoviridae,N,virulent,662_0,unknown,42
3-3_10_18,NODE_51_length_3674_cov_3.907986,0.000305208,Caudovirales,Myoviridae,N,virulent,208_0,unknown,49
3-3_10_18,NODE_170_length_4354_cov_5.790184,0.000846406,Unassigned,Unassigned,N,virulent,Outlier,Enterocloster,149
3-3_10_18,NODE_47_length_4790_cov_6.186484,0.000433215,Caudovirales,Unclassified Caudovirales,N,virulent,548_0,Erysipelatoclostridium,115
3-3_10_18,NODE_272_length_3758_cov_5.621928,0.000513124,Unassigned,Unassigned,N,virulent,601_0,unknown,77
3-3_10_18,NODE_12_length_6834_cov_8.308600,0.000376593,Caudovirales,Unclassified Caudovirales,N,virulent,744_0,unknown,96
3-3_10_18,NODE_99_length_3248_cov_33.352646,0.000565171,Caudovirales,Siphoviridae,N,virulent,Outlier,Clostridium,79
3-3_10_18,NODE_23_length_8641_cov_5.908223,0.000588347,Unassigned,Unassigned,N,virulent,588_0,Bacteroides,210
3-3_10_18,NODE_2_length_85517_cov_37.081147,0.000471439,Caudovirales,Myoviridae,N,virulent,531_0,unknown,1583
3-3_10_18,NODE_21_length_3840_cov_13.165125,0.000304767,Caudovirales,Unclassified Caudovirales,N,temperate,Outlier,unknown,42
3-3_10_18,NODE_80_length_3432_cov_3.228013,0.000570719,Caudovirales,Unclassified Caudovirales,N,virulent,231_0,unknown,78
3-3_10_18,NODE_168_length_3248_cov_6.859380,0.000321867,Caudovirales,Myoviridae,N,virulent,Outlier,unknown,44
3-3_10_18,NODE_213_length_3436_cov_9.813960,0.00046009,Caudovirales,Unclassified Caudovirales,N,virulent,Outlier,unknown,73
3-3_10_18,NODE_2_length_17491_cov_4.475224,0.000486848,Unassigned,Unassigned,N,virulent,596_0,unknown,340
3-3_10_18,NODE_347_length_3007_cov_3.551152,0.000431746,Unassigned,Unassigned,N,virulent,Outlier,unknown,51
3-3_10_18,NODE_165_length_4622_cov_4.811693,0.000532759,Unassigned,Unassigned,N,temperate,628_0,Bacteroides,97
3-3_10_18,NODE_37_length_9289_cov_62.885748,0.00039619,Caudovirales,Siphoviridae,N,virulent,662_0,unknown,164
3-3_10_18,NODE_271_length_3082_cov_9.228940,0.000417167,Unassigned,Unassigned,N,virulent,Outlier,unknown,52
3-3_10_18,NODE_40_length_9783_cov_9.236534,0.000588737,Caudovirales,Myoviridae,N,virulent,Overlap,Bacteroides,230
3-3_10_18,NODE_28_length_3588_cov_3.508067,0.000578721,Caudovirales,Unclassified Caudovirales,N,virulent,671_0,unknown,89
3-3_10_18,NODE_2_length_56218_cov_45.328081,0.000498351,Caudovirales,Unclassified Caudovirales,N,virulent,531_0,unknown,1105
3-3_10_18,NODE_9_length_22200_cov_16.007361,0.000520696,Unassigned,Unassigned,N,temperate,Outlier,Bacteroides,497
3-3_10_18,NODE_61_length_5530_cov_88.056621,0.000571921,Unassigned,Unassigned,N,temperate,628_0,Bacteroides,127
3-3_10_18,NODE_10_length_17044_cov_11.131556,0.000512415,Caudovirales,Unclassified Caudovirales,N,virulent,Overlap,Bacteroides,360
3-3_10_18,NODE_51_length_8824_cov_11.153951,0.000336281,Caudovirales,Podoviridae,N,virulent,548_0,Erysipelatoclostridium,146
3-3_10_18,NODE_51_length_3276_cov_2.088792,0.00024175,Caudovirales,Siphoviridae,N,temperate,793_0,Erysipelatoclostridium,36
3-3_10_18,NODE_279_length_5532_cov_4.784371,0.000435892,Caudovirales,Siphoviridae,N,virulent,945_0,Bacteroides,114
3-3_10_18,NODE_47_length_6808_cov_7.109285,0.000297303,Caudovirales,Siphoviridae,N,temperate,863_0,unknown,93
3-3_10_18,NODE_78_length_4902_cov_3.962038,0.000462345,Caudovirales,Unclassified Caudovirales,N,virulent,Overlap,unknown,103
3-3_10_18,NODE_1_length_85892_cov_371.640178,0.000459995,Caudovirales,Myoviridae,N,virulent,531_0,unknown,1549
3-3_10_18,NODE_130_length_4007_cov_8.533907,0.000784571,Caudovirales,Unclassified Caudovirales,N,virulent,Outlier,Bacteroides,130
3-3_10_18,NODE_235_length_3439_cov_6.372340,0.000662755,Unassigned,Unassigned,N,virulent,Outlier,Enterocloster,95
3-3_10_18,NODE_265_length_5751_cov_6.450843,0.000278929,Caudovirales,Myoviridae,N,virulent,Overlap,unknown,66
3-3_10_18,NODE_160_length_5625_cov_3.540395,0.000683022,Caudovirales,Unclassified Caudovirales,N,virulent,671_0,unknown,168
3-3_10_18,NODE_48_length_3126_cov_3.195050,0.000544563,Unassigned,Unassigned,N,virulent,Outlier,unknown,76
3-3_10_18,NODE_7_length_29896_cov_74.855132,0.00042904,Caudovirales,Myoviridae,N,virulent,532_0,unknown,499
3-3_10_18,NODE_11_length_18169_cov_28.606492,0.000528881,Caudovirales,Unclassified Caudovirales,N,virulent,715_0,unknown,370
3-3_10_18,NODE_2_length_85585_cov_67.914486,0.000469211,Caudovirales,Myoviridae,N,virulent,531_0,unknown,1572
3-3_10_18,NODE_54_length_7142_cov_5.001552,0.000670867,Unassigned,Unassigned,N,virulent,945_0,unknown,220
3-3_10_18,NODE_72_length_3073_cov_3.117959,0.000586345,Unassigned,Unassigned,N,virulent,945_0,unknown,80
3-3_10_18,NODE_49_length_3352_cov_70.393085,0.000511114,Caudovirales,Unclassified Caudovirales,N,virulent,Outlier,unknown,71
3-3_10_18,NODE_54_length_17065_cov_11.422457,0.000476976,Caudovirales,Myoviridae,N,virulent,Outlier,unknown,319
3-3_10_18,NODE_13_length_10540_cov_6.542966,0.00039929,Caudovirales,Siphoviridae,N,virulent,662_0,unknown,187
3-3_10_18,NODE_47_length_4321_cov_4.986873,0.00062548,Unassigned,Unassigned,N,virulent,641_0,Bacteroides,107
3-3_10_18,NODE_16_length_3873_cov_3.533263,0.000738429,Caudovirales,Siphoviridae,N,virulent,231_0,unknown,111
3-3_10_18,NODE_298_length_5379_cov_6.969008,0.000343188,Caudovirales,Siphoviridae,N,virulent,715_0,unknown,75
3-3_10_18,NODE_23_length_4824_cov_5.118264,0.000472703,Unassigned,Unassigned,N,virulent,Outlier,unknown,104
3-3_10_18,NODE_88_length_3454_cov_3.116211,0.000891697,Unassigned,Unassigned,N,virulent,Outlier,unknown,130
3-3_10_18,NODE_19_length_7508_cov_10.796994,0.000363892,Unassigned,Unassigned,N,virulent,Outlier,unknown,110
3-3_10_18,NODE_24_length_9440_cov_17.721257,0.000551009,Caudovirales,Unclassified Caudovirales,N,virulent,Overlap,Bacteroides,224
3-3_10_18,NODE_17_length_5636_cov_6.734277,0.001323166,Unassigned,Unassigned,N,virulent,Outlier,unknown,305
3-3_10_18,NODE_206_length_3434_cov_12.872447,0.000374119,Unassigned,Unassigned,N,virulent,Outlier,Bacteroides,54
3-3_10_18,NODE_45_length_5900_cov_41.763559,0.001282394,Unassigned,Unassigned,N,virulent,Outlier,unknown,306
3-3_10_18,NODE_63_length_3610_cov_2.874262,0.000649186,Caudovirales,Siphoviridae,N,virulent,671_0,unknown,103
3-3_10_18,NODE_60_length_3013_cov_3.078769,0.000279227,Unassigned,Unassigned,N,virulent,Singleton,unknown,33
3-3_10_18,NODE_118_length_3971_cov_3.790092,0.00048371,Unassigned,Unassigned,N,virulent,754_0,unknown,73
3-3_10_18,NODE_33_length_4034_cov_3.136215,0.000541516,Unassigned,Unassigned,N,virulent,640_0,unknown,88
3-3_10_18,NODE_28_length_6528_cov_5.860961,0.00066246,Caudovirales,Siphoviridae,N,temperate,Overlap,unknown,191
3-3_10_18,NODE_269_length_3066_cov_2.898041,0.000537684,Caudovirales,Unclassified Caudovirales,N,virulent,641_0,Bacteroides,72
3-3_10_18,NODE_92_length_4522_cov_25.335572,0.003634957,Unassigned,Unassigned,N,virulent,572_0,Bacteroides,686
3-3_10_18,NODE_67_length_5291_cov_3.872422,0.000665609,Caudovirales,Siphoviridae,N,virulent,420_0,unknown,145
3-3_10_18,NODE_74_length_8808_cov_4.851023,0.000910103,Caudovirales,Siphoviridae,N,temperate,231_0,unknown,335
3-3_10_18,NODE_3_length_85892_cov_221.128651,0.00055375,Caudovirales,Myoviridae,N,virulent,531_0,unknown,1853
3-3_10_18,NODE_5_length_29339_cov_13.149638,0.000561482,Caudovirales,Unclassified Caudovirales,N,virulent,596_0,unknown,637
3-3_10_18,NODE_120_length_3767_cov_3.210668,0.000385401,Caudovirales,Unclassified Caudovirales,N,virulent,Singleton,Eggerthella,69
3-3_10_18,NODE_113_length_4352_cov_7.131022,0.000576837,Unassigned,Unassigned,N,virulent,Outlier,unknown,100
3-3_10_18,NODE_42_length_4540_cov_4.837235,0.000470458,Unassigned,Unassigned,N,temperate,Outlier,Enterocloster,86
3-3_10_18,NODE_1_length_85892_cov_426.262241,0.000485609,Caudovirales,Myoviridae,N,virulent,531_0,unknown,1632
3-3_10_18,NODE_22_length_5079_cov_5.294586,0.000790555,Unassigned,Unassigned,N,temperate,628_0,Bacteroides,162
3-3_10_18,NODE_131_length_4565_cov_14.547894,0.000582076,Unassigned,Unassigned,N,virulent,Outlier,Lachnoclostridium,108
3-3_10_18,NODE_12_length_4253_cov_4.289185,0.000617573,Caudovirales,Siphoviridae,N,virulent,Outlier,Clostridium,112
3-3_10_18,NODE_68_length_3460_cov_3.140382,0.000412201,Unassigned,Unassigned,N,virulent,1084_0,Rubneribacter,69
3-3_10_18,NODE_24_length_4824_cov_5.877123,0.001028271,Unassigned,Unassigned,N,virulent,Outlier,Enterocloster,197
3-3_10_18,NODE_1_length_85883_cov_424.942862,0.000512144,Caudovirales,Unclassified Caudovirales,N,virulent,531_0,unknown,1720
3-3_10_18,NODE_2_length_10935_cov_139.631526,0.021612925,Caudovirales,Podoviridae,N,virulent,548_0,Clostridium,8241
3-3_10_18,NODE_102_length_4451_cov_10.791401,0.003828165,Caudovirales,Podoviridae,N,virulent,Outlier,Erysipelatoclostridium,726
3-3_10_18,NODE_67_length_5764_cov_4.812226,0.000538372,Unassigned,Unassigned,N,virulent,Outlier,unknown,134
3-3_10_18,NODE_95_length_3301_cov_3.739372,0.000642977,Unassigned,Unassigned,N,virulent,601_0,unknown,85
3-3_10_18,NODE_42_length_6983_cov_13.574769,0.000473602,Unassigned,Unassigned,N,virulent,595_0,unknown,133
3-3_10_18,NODE_35_length_3076_cov_2.861304,0.000942717,Unassigned,Unassigned,N,temperate,Outlier,Bacteroides,119
3-3_10_18,NODE_17_length_7691_cov_8.832504,0.001017454,Caudovirales,Siphoviridae,N,virulent,184_0,unknown,328
3-3_10_18,NODE_49_length_3483_cov_15.821762,0.00059094,Unassigned,Unassigned,N,virulent,Outlier,Enterocloster,90
3-3_10_18,NODE_32_length_9392_cov_5.577166,0.00049464,Caudovirales,Unclassified Caudovirales,N,virulent,Outlier,Rubneribacter,215
3-3_10_18,NODE_17_length_3044_cov_4.887588,0.00044606,Unassigned,Unassigned,N,virulent,Outlier,Bacteroides,60
3-3_10_18,NODE_14_length_14141_cov_10.036774,0.000756608,Caudovirales,Siphoviridae,N,virulent,641_0,Bacteroides,417
3-3_10_18,NODE_2_length_42699_cov_41.174843,0.000566516,Caudovirales,Myoviridae,N,virulent,532_0,unknown,952
3-3_10_18,NODE_27_length_3914_cov_56.146670,0.000937941,Caudovirales,Siphoviridae,N,virulent,Outlier,Enterocloster,141
3-3_10_18,NODE_24_length_4807_cov_6.368056,0.000667437,Unassigned,Unassigned,N,temperate,Outlier,unknown,132
3-3_10_18,NODE_20_length_10094_cov_56.175117,0.034325387,Caudovirales,Podoviridae,N,virulent,548_0,Clostridium,12589
3-3_10_18,NODE_98_length_6800_cov_5.034841,0.000805677,Caudovirales,Siphoviridae,N,virulent,Overlap,Bacteroides,224
3-3_10_18,NODE_10_length_33375_cov_19.204652,0.000969441,Caudovirales,Unclassified Caudovirales,N,virulent,640_0,Bacteroides,1277
3-3_10_18,NODE_58_length_6912_cov_5.063876,0.000503779,Caudovirales,Siphoviridae,N,temperate,Outlier,Clostridium,140
3-3_10_18,NODE_10_length_14032_cov_7.754024,0.000770631,Unassigned,Unassigned,N,temperate,Overlap,Bacteroides,424
3-3_10_18,NODE_33_length_6074_cov_4.436950,0.001248777,Caudovirales,Siphoviridae,N,virulent,184_0,Hungatella,313
3-3_10_18,NODE_129_length_5094_cov_10.369915,0.000629736,Caudovirales,Myoviridae,N,virulent,588_0,Bacteroides,139
3-3_10_18,NODE_107_length_4326_cov_4.371342,0.000618557,Unassigned,Unassigned,N,virulent,601_0,unknown,123
3-3_10_18,NODE_62_length_6680_cov_4.765283,0.000912573,Caudovirales,Myoviridae,N,virulent,652_0,Bacteroides,257
3-3_10_18,NODE_44_length_8896_cov_5.082004,0.000518623,Caudovirales,Myoviridae,N,virulent,Outlier,unknown,178
3-3_10_18,NODE_43_length_8806_cov_6.681636,0.000764613,Caudovirales,Siphoviridae,N,virulent,641_0,Bacteroides,268
3-3_10_18,NODE_21_length_10309_cov_21.577141,0.000552479,Caudovirales,Siphoviridae,N,temperate,Outlier,Enterocloster,243
3-3_10_18,NODE_24_length_3555_cov_5.406857,0.000493453,Caudovirales,Unclassified Caudovirales,N,virulent,Outlier,Clostridium,70
3-3_10_18,NODE_59_length_6232_cov_10.062166,0.000595884,Unassigned,Unassigned,N,virulent,Outlier,unknown,152
3-3_10_18,NODE_18_length_11266_cov_11.052359,0.000966857,Caudovirales,Unclassified Caudovirales,N,virulent,Overlap,Bacteroides,444
3-3_10_18,NODE_9_length_16470_cov_465.387755,0.000659583,Caudovirales,Siphoviridae,N,virulent,Overlap,Bacteroides,446
3-3_10_18,NODE_17_length_12497_cov_9.498473,0.00051425,Unassigned,Unassigned,N,virulent,Outlier,Bacteroides,289
3-3_10_18,NODE_23_length_6592_cov_22.338534,0.000736807,Caudovirales,Siphoviridae,N,virulent,Outlier,Enterocloster,200
3-3_10_18,NODE_25_length_7219_cov_6.495254,0.001034723,Caudovirales,Siphoviridae,N,virulent,Outlier,Enterocloster,303
3-3_10_18,NODE_16_length_6088_cov_6.590088,0.000486944,Caudovirales,Myoviridae,N,virulent,773_0,unknown,117
3-3_10_18,NODE_28_length_13531_cov_56.049941,0.001014609,Caudovirales,Siphoviridae,N,virulent,230_0,unknown,595
3-3_10_18,NODE_57_length_7852_cov_6.974221,0.000654878,Unassigned,Unassigned,N,virulent,Outlier,unknown,197
3-3_10_18,NODE_30_length_4860_cov_3.339646,0.000935998,Unassigned,Unassigned,N,virulent,Outlier,unknown,183
3-3_10_18,NODE_7_length_9123_cov_10.674680,0.000535037,Unassigned,Unassigned,N,virulent,Outlier,unknown,203
3-3_10_18,NODE_54_length_4348_cov_4.665735,0.000570859,Caudovirales,Myoviridae,N,virulent,335_0,unknown,113
3-3_10_18,NODE_7_length_21942_cov_25.551469,0.000853873,Caudovirales,Siphoviridae,N,temperate,729_0,Enterocloster,751
3-3_10_18,NODE_19_length_7359_cov_8.870756,0.000799598,Caudovirales,Siphoviridae,N,virulent,420_0,unknown,252
3-3_10_18,NODE_78_length_4912_cov_5.052502,0.000480841,Unassigned,Unassigned,N,virulent,Outlier,unknown,100
3-3_10_18,NODE_48_length_4433_cov_3.541343,0.000477039,Caudovirales,Myoviridae,N,virulent,Singleton,Eggerthella,105
3-3_10_18,NODE_17_length_10685_cov_6.866228,0.000849657,Caudovirales,Siphoviridae,N,temperate,184_0,Hungatella,385
3-3_10_18,NODE_3_length_44958_cov_10.594481,0.000581613,Caudovirales,Myoviridae,N,temperate,262_0,unknown,1154
3-3_10_18,NODE_41_length_6623_cov_6.974726,0.000591933,Unassigned,Unassigned,N,virulent,595_0,unknown,146
3-3_10_18,NODE_42_length_4768_cov_181.916826,0.000642731,Caudovirales,Siphoviridae,N,virulent,Outlier,Enterocloster,128
3-3_10_18,NODE_36_length_4230_cov_4.781557,0.00100577,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,195
3-3_10_18,NODE_48_length_6638_cov_4.586815,0.000729662,Caudovirales,Siphoviridae,N,virulent,Outlier,Enterocloster,196
3-3_10_18,NODE_115_length_3824_cov_9.106925,0.000714365,Caudovirales,Siphoviridae,N,virulent,Outlier,Bacteroides,116
3-3_10_18,NODE_82_length_4416_cov_5.347627,0.001078418,Unassigned,Unassigned,N,temperate,629_0,Bacteroides,182
3-3_10_18,NODE_3_length_46381_cov_17.769482,0.000602712,Caudovirales,Myoviridae,N,temperate,262_0,unknown,1249
3-3_10_18,NODE_124_length_4530_cov_7.713520,0.000837856,Unassigned,Unassigned,N,virulent,Outlier,unknown,157
3-3_10_18,NODE_3_length_7450_cov_3.815416,0.000745374,Caudovirales,Siphoviridae,N,virulent,Outlier,Enterocloster,227
3-3_10_18,NODE_44_length_3407_cov_4.064141,0.000926063,Caudovirales,Siphoviridae,N,virulent,Singleton,Hungatella,137
3-3_10_18,NODE_30_length_11322_cov_5.120973,0.000604523,Caudovirales,Myoviridae,N,virulent,Outlier,unknown,303
3-3_10_18,NODE_18_length_5552_cov_4.311261,0.000568392,Caudovirales,Siphoviridae,N,virulent,671_0,unknown,136
3-3_10_18,NODE_160_length_3002_cov_3.872073,0.000737223,Unassigned,Unassigned,N,virulent,Outlier,Bacteroides,93
3-3_10_18,NODE_5_length_20685_cov_353.648182,0.001107066,Caudovirales,Unclassified Caudovirales,N,virulent,640_0,Bacteroides,922
3-3_10_18,NODE_171_length_3672_cov_3.587503,0.000737369,Unassigned,Unassigned,N,virulent,652_0,Bacteroides,112
3-3_10_18,NODE_34_length_6050_cov_7.594495,0.000658041,Caudovirales,Unclassified Caudovirales,N,virulent,230_0,unknown,174
3-3_10_18,NODE_9_length_30310_cov_12.682532,0.000644066,Caudovirales,Siphoviridae,N,temperate,579_0,Bacteroides,837
3-3_10_18,NODE_54_length_3210_cov_3.812995,0.00040862,Caudovirales,Myoviridae,N,virulent,Outlier,unknown,61
3-3_10_18,NODE_58_length_3870_cov_5.954653,0.000441557,Caudovirales,Unclassified Caudovirales,N,virulent,861_0,unknown,72
3-3_10_18,NODE_13_length_13406_cov_9.332260,0.000702332,Caudovirales,Siphoviridae,N,virulent,579_0,Bacteroides,391
3-3_10_18,NODE_9_length_15084_cov_17.345133,0.000672782,Caudovirales,Siphoviridae,N,temperate,729_0,Enterocloster,433
3-3_10_18,NODE_11_length_15382_cov_11.689633,0.000634185,Caudovirales,Siphoviridae,N,temperate,Outlier,Enterocloster,415
3-3_10_18,NODE_2_length_8341_cov_4.618392,0.0009728,Caudovirales,Siphoviridae,N,virulent,Overlap,Bacteroides,331
3-3_10_18,NODE_16_length_11970_cov_14.727319,0.001111339,Caudovirales,Siphoviridae,N,virulent,184_0,Hungatella,566
3-3_10_18,NODE_42_length_6827_cov_4.466775,0.001407552,Caudovirales,Siphoviridae,N,virulent,Outlier,Hungatella,408
3-3_10_18,NODE_66_length_4039_cov_3.936747,0.000773116,Unassigned,Unassigned,N,virulent,Outlier,unknown,122
3-3_10_18,NODE_13_length_6815_cov_8.460651,0.000641458,Caudovirales,Siphoviridae,N,virulent,Outlier,Enterocloster,173
3-3_10_18,NODE_32_length_4154_cov_6.572579,0.001409091,Unassigned,Unassigned,N,virulent,Outlier,unknown,244
3-3_10_18,NODE_22_length_7168_cov_4.382680,0.000921437,Caudovirales,Unclassified Caudovirales,N,virulent,Overlap,Bacteroides,277
3-3_10_18,NODE_80_length_5311_cov_5.145928,0.000999889,Unassigned,Unassigned,N,temperate,629_0,Bacteroides,214
3-3_10_18,NODE_25_length_3528_cov_5.061906,0.000973709,Unassigned,Unassigned,N,virulent,Outlier,Bacteroides,141
3-3_10_18,NODE_26_length_4143_cov_3.817759,0.000943888,Caudovirales,Unclassified Caudovirales,N,virulent,Outlier,Bacteroides,160
3-3_10_18,NODE_2_length_44283_cov_59.941349,0.000600877,Caudovirales,Siphoviridae,N,temperate,579_0,Bacteroides,1141
3-3_10_18,NODE_138_length_3249_cov_14.005636,0.000813375,Unassigned,Unassigned,N,virulent,Outlier,Enterocloster,114
3-3_10_18,NODE_1_length_26067_cov_86.949408,0.000766314,Caudovirales,Siphoviridae,N,temperate,729_0,Enterocloster,827
3-3_10_18,NODE_22_length_9654_cov_6.229086,0.000769532,Caudovirales,Siphoviridae,N,virulent,Overlap,Bacteroides,289
3-3_10_18,NODE_31_length_5876_cov_5.467617,0.000909065,Unassigned,Unassigned,N,temperate,Outlier,Bacteroides,213
3-3_10_18,NODE_10_length_20275_cov_28.554649,0.000920625,Caudovirales,Myoviridae,N,temperate,Overlap,Bacteroides,753
3-3_10_18,NODE_24_length_11063_cov_71.868096,0.000647468,Caudovirales,Siphoviridae,N,virulent,Overlap,Bacteroides,291
3-3_10_18,NODE_22_length_5554_cov_6.556647,0.000747267,Caudovirales,Siphoviridae,N,virulent,231_0,unknown,174
3-3_10_18,NODE_23_length_9562_cov_21.871884,0.000658238,Caudovirales,Siphoviridae,N,virulent,Outlier,Enterocloster,255
3-3_10_18,NODE_137_length_4193_cov_56.862736,0.003551537,Unassigned,Unassigned,N,virulent,572_0,Bacteroides,610
3-3_10_18,NODE_18_length_7389_cov_5.632124,0.000899538,Unassigned,Unassigned,N,virulent,Outlier,unknown,267
3-3_10_18,NODE_38_length_8043_cov_45.322108,0.000885762,Caudovirales,Unclassified Caudovirales,N,virulent,652_0,Bacteroides,292
3-3_10_18,NODE_124_length_5873_cov_12.553799,0.001015301,Caudovirales,Unclassified Caudovirales,N,temperate,231_0,unknown,235
3-3_10_18,NODE_5_length_12714_cov_6.883956,0.000988321,Caudovirales,Siphoviridae,N,virulent,Outlier,Enterocloster,503
3-3_10_18,NODE_37_length_5765_cov_3.918564,0.000706962,Caudovirales,Myoviridae,N,virulent,Outlier,unknown,193
3-3_10_18,NODE_159_length_3002_cov_4.720733,0.000418366,Caudovirales,Myoviridae,N,virulent,335_0,unknown,55
3-3_10_18,NODE_74_length_3894_cov_11.848138,0.001036093,Caudovirales,Siphoviridae,N,virulent,Outlier,Enterocloster,160
3-3_10_18,NODE_25_length_4740_cov_6.585912,0.001738368,Caudovirales,Siphoviridae,N,virulent,767_0,unknown,352
3-3_10_18,NODE_19_length_10900_cov_24.610420,0.000874922,Unassigned,Unassigned,N,virulent,640_0,unknown,395
3-3_10_18,NODE_62_length_3528_cov_496.765908,0.000438328,Caudovirales,Siphoviridae,N,virulent,Outlier,Clostridium,71
3-3_10_18,NODE_137_length_4478_cov_22.667194,0.001154293,Caudovirales,Unclassified Caudovirales,N,virulent,641_0,Bacteroides,205
3-3_10_18,NODE_8_length_4439_cov_4.885949,0.001250966,Unassigned,Unassigned,N,virulent,640_0,unknown,221
3-3_10_18,NODE_34_length_8976_cov_142.605089,0.002148031,Unassigned,Unassigned,N,virulent,572_0,Bacteroides,790
3-3_10_18,NODE_11_length_7237_cov_5.066555,0.001089085,Caudovirales,Siphoviridae,N,temperate,Outlier,Enterocloster,321
3-3_10_18,NODE_23_length_7475_cov_4.424259,0.000531821,Unassigned,Unassigned,N,virulent,805_0,unknown,178
3-3_10_18,NODE_3_length_72388_cov_146.118922,0.000880607,Caudovirales,Siphoviridae,N,temperate,587_0,Bacteroides,2540
3-3_10_18,NODE_4_length_18264_cov_6.323741,0.000907433,Caudovirales,Siphoviridae,N,virulent,Outlier,Enterocloster,678
3-3_10_18,NODE_90_length_3252_cov_3.152330,0.001633687,Caudovirales,Siphoviridae,N,temperate,Outlier,Hungatella,218
3-3_10_18,NODE_22_length_5288_cov_4.442767,0.002300637,Unassigned,Unassigned,N,temperate,767_0,Hungatella,500
3-3_10_18,NODE_69_length_3068_cov_205.909061,0.000578037,Unassigned,Unassigned,N,temperate,Outlier,Enterocloster,78
3-3_10_18,NODE_12_length_3775_cov_5.111022,0.000930238,Caudovirales,Unclassified Caudovirales,N,temperate,Outlier,Enterocloster,147
3-3_10_18,NODE_8_length_31970_cov_9.920508,0.001003856,Caudovirales,Siphoviridae,N,virulent,945_0,Bacteroides,1453
3-3_10_18,NODE_154_length_3036_cov_6.633009,0.001542388,Unassigned,Unassigned,N,virulent,Outlier,unknown,189
3-3_10_18,NODE_60_length_6845_cov_8.797054,0.000695589,Caudovirales,Unclassified Caudovirales,N,temperate,420_0,unknown,205
3-3_10_18,NODE_39_length_3346_cov_4.259799,0.000747877,Unassigned,Unassigned,N,virulent,Outlier,Enterocloster,106
3-3_10_18,NODE_25_length_7710_cov_10.957805,0.000993946,Caudovirales,Unclassified Caudovirales,N,temperate,Outlier,Enterocloster,308
3-3_10_18,NODE_4_length_18223_cov_10.968571,0.001097156,Caudovirales,Siphoviridae,N,temperate,184_0,Hungatella,854
3-3_10_18,NODE_4_length_16842_cov_10.867457,0.001039912,Caudovirales,Siphoviridae,N,virulent,Overlap,Bacteroides,691
3-3_10_18,NODE_82_length_4353_cov_4.978129,0.000892304,Unassigned,Unassigned,N,virulent,945_0,unknown,173
3-3_10_18,NODE_27_length_6083_cov_4.982415,0.000770507,Caudovirales,Siphoviridae,N,temperate,Outlier,Hungatella,210
3-3_10_18,NODE_5_length_41332_cov_72.265014,0.000850825,Caudovirales,Siphoviridae,N,temperate,729_0,Enterocloster,1429
3-3_10_18,NODE_43_length_4519_cov_3.524866,0.000668617,Unassigned,Unassigned,N,virulent,945_0,Bacteroides,126
3-3_10_18,NODE_93_length_4811_cov_6.759251,0.001513086,Unassigned,Unassigned,N,virulent,Outlier,unknown,293
3-3_10_18,NODE_49_length_7010_cov_9.489288,0.000535051,Unassigned,Unassigned,N,temperate,Outlier,Enterocloster,151
3-3_10_18,NODE_20_length_7912_cov_4.407662,0.026904375,Caudovirales,Podoviridae,N,virulent,548_0,Clostridium,7322
3-3_10_18,NODE_36_length_8255_cov_69.142195,0.001463834,Caudovirales,Myoviridae,N,virulent,Outlier,unknown,480
3-3_10_18,NODE_7_length_32095_cov_7.032241,0.000873757,Caudovirales,Unclassified Caudovirales,N,virulent,509_0,Rubneribacter,1344
3-3_10_18,NODE_216_length_3692_cov_8.159197,0.000676889,Unassigned,Unassigned,N,virulent,Outlier,Enterocloster,102
3-3_10_18,NODE_10_length_26612_cov_7.377942,0.000682681,Caudovirales,Siphoviridae,N,temperate,Overlap,unknown,819
