ContigName,Order,Family,crAssphage,LifeCycle,ViralCluster,CRISPRHost
NODE_144_length_3074_cov_3.067241,Unassigned,Unassigned,N,virulent,Outlier,unknown
NODE_68_length_5195_cov_7.453307,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_147_length_3030_cov_2.947563,Unassigned,Unassigned,N,virulent,Outlier,unknown
NODE_43_length_18764_cov_36.470843,Unassigned,Unassigned,N,virulent,Outlier,unknown
NODE_21_length_3597_cov_7.431959,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_134_length_5397_cov_24.021340,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown
NODE_144_length_3617_cov_2.993543,Unassigned,Unassigned,N,virulent,Outlier,unknown
NODE_25_length_3332_cov_3.703998,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_47_length_17528_cov_36.869799,Caudovirales,Podoviridae,N,virulent,56_0,Bifidobacterium
NODE_272_length_5627_cov_2.764178,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_76_length_4043_cov_4.274323,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown
NODE_62_length_8829_cov_6.667996,Caudovirales,Unassigned,N,virulent,Outlier,unknown
NODE_31_length_9430_cov_11.020480,Unassigned,Unassigned,N,virulent,633_0,unknown
NODE_97_length_7778_cov_4.933963,Caudovirales,Siphoviridae,N,virulent,821_0,unknown
NODE_74_length_10458_cov_4.460348,Caudovirales,Siphoviridae,N,virulent,666_0,Clostridium
NODE_71_length_6736_cov_5.713067,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_34_length_6962_cov_21.234545,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_82_length_6454_cov_9.582904,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_57_length_7852_cov_6.974221,Unassigned,Unassigned,N,virulent,Outlier,unknown
NODE_135_length_3923_cov_4.383919,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_17_length_22178_cov_9.498215,Unassigned,Unassigned,N,virulent,676_0,unknown
NODE_33_length_13338_cov_9.548822,Unassigned,crAssphage,Y,virulent,Outlier,unknown
NODE_35_length_17943_cov_11.969756,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_127_length_4452_cov_9.985445,Unassigned,Unassigned,N,virulent,Singleton,Neisseria
NODE_11_length_25781_cov_8.176592,Caudovirales,Siphoviridae,N,virulent,181_0,Blautia
NODE_42_length_5346_cov_3.957097,Unassigned,Unassigned,N,virulent,1013_0,unknown
NODE_30_length_4905_cov_3.045567,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_87_length_5374_cov_5.098703,Caudovirales,Siphoviridae,N,virulent,985_0,unknown
NODE_27_length_6616_cov_4.238836,Unassigned,Unassigned,N,virulent,864_0,unknown
NODE_140_length_9217_cov_59.309430,Unassigned,Unassigned,N,virulent,864_0,unknown
NODE_50_length_3901_cov_3.237389,Unassigned,Unassigned,N,virulent,864_0,unknown
NODE_60_length_8373_cov_36.781318,Unassigned,Unassigned,N,virulent,Singleton,Prevotella
NODE_109_length_4279_cov_4.471117,Unassigned,Unassigned,N,virulent,623_0,Bifidobacterium
NODE_28_length_8492_cov_6.203271,Unassigned,Unassigned,N,virulent,Overlap,unknown
NODE_26_length_4084_cov_3.163812,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_270_length_3063_cov_3.533245,Unassigned,Unassigned,N,virulent,Outlier,unknown
NODE_103_length_5310_cov_11.813511,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_131_length_3983_cov_4.515784,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_17_length_10885_cov_8.502955,Unassigned,Unassigned,N,virulent,924_0,unknown
NODE_45_length_17979_cov_6.150469,Caudovirales,Siphoviridae,N,virulent,Outlier,Blautia
NODE_118_length_4756_cov_4.526909,Unassigned,Unassigned,N,virulent,Outlier,unknown
NODE_217_length_4481_cov_3.125395,Unassigned,Unassigned,N,virulent,623_0,Bifidobacterium
NODE_246_length_3025_cov_5.936364,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown
NODE_651_length_3069_cov_2.670206,Caudovirales,Siphoviridae,N,virulent,453_0,Bifidobacterium
NODE_43_length_3986_cov_3.762656,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_150_length_4494_cov_8.061275,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_84_length_13613_cov_91.889069,Caudovirales,Podoviridae,N,virulent,548_0,Erysipelatoclostridium
NODE_2_length_10935_cov_139.631526,Caudovirales,Podoviridae,N,virulent,548_0,Clostridium
NODE_74_length_12349_cov_8.961201,Caudovirales,Siphoviridae,N,virulent,1020_0,unknown
NODE_54_length_3235_cov_4.566667,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown
NODE_102_length_5324_cov_5.415828,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_1_length_193182_cov_1541.380216,Caudovirales,Unassigned,N,virulent,Overlap,Bacteroides
NODE_27_length_13986_cov_13.142201,Caudovirales,Myoviridae,N,virulent,248_0,unknown
NODE_5_length_12428_cov_10.506183,no_order_Phycodnaviridae,Phycodnaviridae,N,virulent,1067_0,unknown
NODE_7_length_31174_cov_51.198432,Caudovirales,Siphoviridae,N,virulent,296_0,unknown
NODE_221_length_4429_cov_3.740283,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_26_length_26407_cov_37.607051,Caudovirales,Unassigned,N,virulent,939_0,unknown
NODE_50_length_6126_cov_4.914841,Caudovirales,Podoviridae,N,virulent,Outlier,Staphylococcus
NODE_33_length_4107_cov_3.698914,Caudovirales,Unassigned,N,virulent,961_0,unknown
NODE_18_length_6047_cov_5.296729,Caudovirales,Unassigned,N,virulent,961_0,unknown
NODE_19_length_11688_cov_13.960457,Caudovirales,Siphoviridae,N,virulent,920_0,unknown
NODE_7_length_48385_cov_38.217856,Caudovirales,Myoviridae,N,virulent,Singleton,Clostridioides
NODE_74_length_8010_cov_7.701069,Unassigned,Unassigned,N,virulent,801_0,unknown
NODE_72_length_6684_cov_3.788807,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_124_length_5493_cov_5.239242,Unassigned,Unassigned,N,virulent,801_0,unknown
NODE_29_length_9989_cov_5.862593,Unassigned,Unassigned,N,virulent,934_0,unknown
NODE_233_length_3501_cov_7.930934,Unassigned,Unassigned,N,virulent,934_0,unknown
NODE_44_length_9268_cov_12.782590,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_22_length_5230_cov_9.598068,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_57_length_16501_cov_11.323057,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown
NODE_17_length_14313_cov_11.339248,Caudovirales,Siphoviridae,N,virulent,Outlier,Bacteroides
NODE_6_length_10790_cov_15.102748,Unassigned,Unassigned,N,virulent,934_0,unknown
NODE_78_length_4902_cov_3.962038,Caudovirales,Unassigned,N,virulent,Overlap,unknown
NODE_256_length_3185_cov_4.036102,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_487_length_3753_cov_3.878313,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_195_length_4032_cov_6.786774,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_227_length_4302_cov_5.550271,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_165_length_3746_cov_9.631536,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_25_length_18617_cov_6.422584,Caudovirales,Siphoviridae,N,virulent,419_0,unknown
NODE_148_length_8610_cov_4.069784,Caudovirales,Unassigned,N,virulent,Outlier,unknown
NODE_250_length_3096_cov_4.578099,Unassigned,Unassigned,N,virulent,420_0,unknown
NODE_45_length_10274_cov_6.575692,Caudovirales,Siphoviridae,N,virulent,623_0,Bifidobacterium
NODE_115_length_4338_cov_6.678963,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_26_length_10449_cov_19.728401,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_16_length_11596_cov_30.859198,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_137_length_3127_cov_3.141276,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_216_length_4483_cov_4.265583,Caudovirales,Siphoviridae,N,virulent,623_0,unknown
NODE_27_length_15686_cov_9.424477,Caudovirales,Podoviridae,N,virulent,573_0,Bifidobacterium
NODE_106_length_4653_cov_14.045237,Unassigned,Unassigned,N,virulent,590_0,unknown
NODE_201_length_4663_cov_5.351128,Unassigned,Unassigned,N,virulent,Outlier,unknown
NODE_29_length_6556_cov_9.126134,Unassigned,Unassigned,N,virulent,866_0,unknown
NODE_35_length_13780_cov_23.194098,Caudovirales,Podoviridae,N,virulent,Overlap,Holdemania
NODE_11_length_16969_cov_9.323046,Unassigned,Unassigned,N,virulent,772_0,unknown
NODE_33_length_6973_cov_8.805001,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_52_length_5094_cov_5.404842,Caudovirales,Podoviridae,N,virulent,58_0,Holdemania
NODE_7_length_15703_cov_7.076943,Caudovirales,Siphoviridae,N,virulent,1041_0,unknown
NODE_142_length_9165_cov_57.924588,Caudovirales,Podoviridae,N,virulent,Overlap,Holdemania
NODE_259_length_3880_cov_34.235294,Caudovirales,Siphoviridae,N,virulent,733_0,unknown
NODE_17_length_13524_cov_21.938748,no_order_Retroviridae,Retroviridae,N,virulent,Singleton,unknown
NODE_296_length_3060_cov_6.262562,Caudovirales,Siphoviridae,N,virulent,1027_0,unknown
NODE_214_length_3393_cov_4.238399,Unassigned,Unassigned,N,virulent,788_0,unknown
NODE_122_length_5592_cov_5.878996,Caudovirales,Unassigned,N,virulent,788_0,unknown
NODE_15_length_13440_cov_8.925887,Caudovirales,Siphoviridae,N,virulent,Overlap,unknown
NODE_35_length_5026_cov_4.804868,Caudovirales,Unassigned,N,virulent,Outlier,Bacteroides
NODE_188_length_4213_cov_5.662097,Unassigned,Unassigned,N,virulent,832_0,unknown
NODE_18_length_11266_cov_11.052359,Caudovirales,Unassigned,N,virulent,Overlap,Bacteroides
NODE_67_length_3467_cov_3.714537,Unassigned,Unassigned,N,virulent,1082_0,unknown
NODE_53_length_10807_cov_7.297526,Caudovirales,Unassigned,N,virulent,1069_0,unknown
NODE_20_length_15794_cov_13.909588,Unassigned,Phycodnaviridae,N,virulent,785_0,unknown
NODE_106_length_3991_cov_6.809959,Caudovirales,Siphoviridae,N,virulent,Overlap,unknown
NODE_90_length_6028_cov_9.141805,Unassigned,Unassigned,N,virulent,1082_0,unknown
NODE_2_length_8341_cov_4.618392,Caudovirales,Siphoviridae,N,virulent,Overlap,Bacteroides
NODE_4_length_16842_cov_10.867457,Caudovirales,Siphoviridae,N,virulent,Overlap,Bacteroides
NODE_40_length_7722_cov_12.053867,Caudovirales,Unassigned,N,virulent,712_0,unknown
NODE_37_length_4229_cov_5.190704,Unassigned,Unassigned,N,virulent,Outlier,unknown
NODE_24_length_11063_cov_71.868096,Caudovirales,Siphoviridae,N,virulent,Overlap,Bacteroides
NODE_9_length_16470_cov_465.387755,Caudovirales,Siphoviridae,N,virulent,Overlap,Bacteroides
NODE_131_length_5517_cov_23.004943,Unassigned,Unassigned,N,virulent,832_0,unknown
NODE_78_length_6412_cov_79.154161,no_order_Microviridae,Microviridae,N,virulent,691_0,unknown
NODE_22_length_9654_cov_6.229086,Caudovirales,Siphoviridae,N,virulent,Overlap,Bacteroides
NODE_79_length_7710_cov_11.001829,Caudovirales,Unassigned,N,virulent,Overlap,Bacteroides
NODE_56_length_8455_cov_16.145595,Caudovirales,Podoviridae,N,virulent,Overlap,Bacteroides
NODE_114_length_6412_cov_32.523517,no_order_Microviridae,Microviridae,N,virulent,691_0,unknown
NODE_15_length_11135_cov_4.551083,Caudovirales,Unassigned,N,virulent,712_0,unknown
NODE_98_length_6800_cov_5.034841,Caudovirales,Siphoviridae,N,virulent,Overlap,Bacteroides
NODE_22_length_7168_cov_4.382680,Caudovirales,Unassigned,N,virulent,Overlap,Bacteroides
NODE_241_length_3496_cov_6.249346,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_71_length_4460_cov_4.896254,Caudovirales,Siphoviridae,N,virulent,388_0,unknown
NODE_133_length_3438_cov_3.025717,Unassigned,Unassigned,N,virulent,388_0,unknown
NODE_210_length_4559_cov_12.748224,Caudovirales,Siphoviridae,N,virulent,Singleton,Bacteroides
NODE_63_length_3562_cov_4.293890,Unassigned,Unassigned,N,virulent,Outlier,unknown
NODE_79_length_14105_cov_8.377936,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown
NODE_239_length_4163_cov_3.613681,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown
NODE_70_length_5450_cov_4.815199,Unassigned,Unassigned,N,virulent,1079_0,unknown
NODE_64_length_5028_cov_3.436557,Unassigned,Unassigned,N,virulent,1079_0,unknown
NODE_117_length_6554_cov_5.341283,Caudovirales,Siphoviridae,N,virulent,Outlier,Blautia
NODE_116_length_3798_cov_6.164841,Unassigned,Unassigned,N,virulent,Singleton,Holdemania
NODE_349_length_3003_cov_3.970149,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_399_length_4361_cov_2.887134,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_53_length_6323_cov_6.812859,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_65_length_7049_cov_6.493995,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_184_length_5068_cov_6.660483,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown
NODE_55_length_16889_cov_14.702863,Caudovirales,Podoviridae,N,virulent,Overlap,unknown
NODE_53_length_8115_cov_32.833499,Caudovirales,Unassigned,N,virulent,699_0,unknown
NODE_5_length_20395_cov_18.572075,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_170_length_7766_cov_7.795617,Caudovirales,Podoviridae,N,virulent,Outlier,Enterocloster
NODE_185_length_7367_cov_5.305799,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_32_length_7309_cov_7.144058,Caudovirales,Siphoviridae,N,virulent,Outlier,Enterocloster
NODE_91_length_5855_cov_5.711897,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_106_length_4928_cov_9.704084,Unassigned,Unassigned,N,virulent,591_0,unknown
NODE_7_length_10964_cov_6.701348,Unassigned,Unassigned,N,virulent,Outlier,unknown
NODE_1_length_35250_cov_14.219832,Caudovirales,Unassigned,N,virulent,495_0,Streptococcus
NODE_19_length_7557_cov_7.596374,Caudovirales,Unassigned,N,virulent,699_0,unknown
NODE_339_length_3056_cov_8.592469,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_141_length_4646_cov_6.683076,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_229_length_3545_cov_4.730946,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_270_length_3193_cov_3.845762,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_149_length_3912_cov_20.122116,Unassigned,Unassigned,N,virulent,883_0,unknown
NODE_10_length_26775_cov_8.740120,Caudovirales,Siphoviridae,N,virulent,544_0,Intestinimonas
NODE_19_length_10286_cov_11.236243,Unassigned,Unassigned,N,virulent,513_0,unknown
NODE_34_length_12496_cov_8.383972,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_223_length_3275_cov_2.585404,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_531_length_3584_cov_2.669311,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_18_length_5648_cov_4.868228,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_33_length_6289_cov_9.138755,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_2_length_42760_cov_167.147360,Caudovirales,Unassigned,N,virulent,Outlier,unknown
NODE_319_length_3173_cov_4.112251,Caudovirales,Siphoviridae,N,virulent,Outlier,Escherichia
NODE_67_length_3133_cov_4.100065,Unassigned,Unassigned,N,virulent,Outlier,unknown
NODE_450_length_3946_cov_2.780519,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_187_length_4152_cov_24.579692,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_47_length_4078_cov_4.349490,Unassigned,Unassigned,N,virulent,Outlier,unknown
NODE_55_length_3064_cov_7.454304,Unassigned,Unassigned,N,virulent,414_0,unknown
NODE_92_length_6013_cov_6.353978,Caudovirales,Siphoviridae,N,virulent,Overlap,unknown
NODE_136_length_3146_cov_48.110967,Unassigned,Unassigned,N,virulent,629_0,Bacteroides
NODE_150_length_4975_cov_12.985163,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_166_length_4601_cov_6.148042,Unassigned,Unassigned,N,virulent,917_0,unknown
NODE_230_length_3629_cov_7.407387,Caudovirales,Unassigned,N,virulent,Singleton,unknown
NODE_199_length_6790_cov_6.777728,Caudovirales,Unassigned,N,virulent,Singleton,unknown
NODE_62_length_3705_cov_2.717534,Caudovirales,Podoviridae,N,virulent,393_0,Salmonella
NODE_92_length_3744_cov_4.856872,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_46_length_7275_cov_7.571884,Caudovirales,Siphoviridae,N,virulent,393_0,Salmonella
NODE_19_length_5962_cov_6.576265,Caudovirales,Podoviridae,N,virulent,393_0,Salmonella
NODE_267_length_3778_cov_2.973677,Unassigned,Unassigned,N,virulent,Outlier,unknown
NODE_131_length_4565_cov_14.547894,Unassigned,Unassigned,N,virulent,Outlier,Lachnoclostridium
NODE_310_length_3210_cov_18.113154,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_5_length_15180_cov_8.870281,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_26_length_11551_cov_12.762004,Unassigned,Unassigned,N,virulent,Singleton,Bacteroides
NODE_48_length_4028_cov_4.346338,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_197_length_3873_cov_13.329492,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_9_length_17868_cov_6.487846,Caudovirales,Podoviridae,N,virulent,930_0,unknown
NODE_152_length_5490_cov_5.122723,Caudovirales,Myoviridae,N,virulent,Outlier,unknown
NODE_8_length_12611_cov_10.203568,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_10_length_28504_cov_42.819220,Unassigned,Unassigned,N,virulent,657_0,unknown
NODE_32_length_9837_cov_21.281129,Caudovirales,Unassigned,N,virulent,342_0,Eubacterium
NODE_250_length_3081_cov_9.549901,Caudovirales,Myoviridae,N,virulent,Singleton,unknown
NODE_243_length_3083_cov_2.909181,Caudovirales,Siphoviridae,N,virulent,Outlier,Blautia
NODE_10_length_7876_cov_5.869198,Unassigned,Unassigned,N,virulent,697_0,unknown
NODE_9_length_46969_cov_28.953084,Caudovirales,Myoviridae,N,virulent,226_0,unknown
NODE_162_length_5010_cov_4.857518,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown
NODE_12_length_42826_cov_129.105095,Caudovirales,Podoviridae,N,virulent,677_0,Bacteroides
NODE_11_length_45495_cov_37.008561,Caudovirales,Podoviridae,N,virulent,677_0,Bacteroides
NODE_1_length_64288_cov_107.441284,Caudovirales,Podoviridae,N,virulent,Overlap,Bacteroides
NODE_7_length_20873_cov_10.012633,Caudovirales,Myoviridae,N,virulent,Outlier,unknown
NODE_123_length_5165_cov_3.951076,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_334_length_5012_cov_4.651604,Unassigned,Unassigned,N,virulent,Outlier,unknown
NODE_59_length_3798_cov_11.232434,Unassigned,Unassigned,N,virulent,Outlier,unknown
NODE_1_length_139473_cov_31.726090,Caudovirales,Myoviridae,N,virulent,698_1,unknown
NODE_234_length_3223_cov_16.625316,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_32_length_7000_cov_6.822894,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_150_length_3009_cov_3.821936,Unassigned,Unassigned,N,virulent,Outlier,unknown
NODE_168_length_3420_cov_7.739673,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_36_length_12613_cov_6.569756,Caudovirales,Unassigned,N,virulent,815_0,unknown
NODE_44_length_16212_cov_6.245095,Caudovirales,Siphoviridae,N,virulent,Singleton,unknown
NODE_89_length_5099_cov_3.950238,Caudovirales,Unassigned,N,virulent,815_0,unknown
NODE_128_length_9631_cov_17.984649,Caudovirales,crAssphage,Y,virulent,Overlap,unknown
NODE_18_length_13047_cov_10.350523,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_65_length_5973_cov_4.176918,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_49_length_17456_cov_5.724786,Caudovirales,Siphoviridae,N,virulent,312_0,unknown
NODE_133_length_4981_cov_6.244823,Unassigned,Unassigned,N,virulent,834_0,unknown
NODE_33_length_8733_cov_5.889606,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_92_length_3982_cov_3.472371,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_6_length_8085_cov_7.114072,Unassigned,Unassigned,N,virulent,834_0,unknown
NODE_77_length_4001_cov_3.450836,Unassigned,Unassigned,N,virulent,Overlap,unknown
NODE_13_length_15923_cov_6.932128,Caudovirales,Siphoviridae,N,virulent,Overlap,Bacteroides
NODE_59_length_5272_cov_6.415756,Unassigned,Unassigned,N,virulent,293_0,unknown
NODE_8_length_6984_cov_4.076923,Caudovirales,Siphoviridae,N,virulent,293_0,unknown
NODE_76_length_14327_cov_7.168021,Caudovirales,Siphoviridae,N,virulent,293_0,unknown
NODE_34_length_6050_cov_7.594495,Caudovirales,Unassigned,N,virulent,230_0,unknown
NODE_66_length_6422_cov_7.580807,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_28_length_10534_cov_9.330948,Caudovirales,Unassigned,N,virulent,Singleton,unknown
NODE_130_length_6091_cov_4.982604,Caudovirales,Podoviridae,N,virulent,Singleton,unknown
NODE_197_length_6845_cov_5.142268,Caudovirales,Unassigned,N,virulent,Singleton,unknown
NODE_97_length_5631_cov_4.701399,Unassigned,Unassigned,N,virulent,1064_0,unknown
NODE_114_length_3679_cov_8.616722,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_85_length_5484_cov_5.184380,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_282_length_3374_cov_4.495631,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_196_length_4770_cov_5.329586,Caudovirales,Myoviridae,N,virulent,Outlier,unknown
NODE_15_length_9559_cov_9.724747,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_53_length_10521_cov_6.382190,Caudovirales,Siphoviridae,N,virulent,236_0,unknown
NODE_290_length_3496_cov_4.755594,Unassigned,Unassigned,N,virulent,713_0,unknown
NODE_13_length_7980_cov_7.043533,Unassigned,Unassigned,N,virulent,713_0,unknown
NODE_135_length_5950_cov_9.945377,Caudovirales,Siphoviridae,N,virulent,236_0,unknown
NODE_185_length_4078_cov_6.897589,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_83_length_3197_cov_3.145767,Unassigned,Unassigned,N,virulent,713_0,unknown
NODE_74_length_6600_cov_9.518258,Unassigned,Unassigned,N,virulent,1058_0,unknown
NODE_24_length_3595_cov_3.029096,Unassigned,Unassigned,N,virulent,Outlier,unknown
NODE_62_length_5732_cov_7.691034,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_67_length_8420_cov_8.462283,Unassigned,Unassigned,N,virulent,814_0,unknown
NODE_45_length_7285_cov_6.239972,Unassigned,Unassigned,N,virulent,1048_0,Corynebacterium
NODE_41_length_7106_cov_4.449014,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_22_length_11631_cov_7.079475,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_117_length_6316_cov_2.530426,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown
NODE_34_length_13830_cov_7.045517,Caudovirales,Unassigned,N,virulent,Outlier,Ruminococcus
NODE_263_length_3520_cov_27.971429,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_112_length_10909_cov_5.230053,Caudovirales,Myoviridae,N,virulent,713_0,unknown
NODE_27_length_13862_cov_5.696169,Unassigned,Unassigned,N,virulent,971_0,unknown
NODE_45_length_6733_cov_4.474843,Caudovirales,Myoviridae,N,virulent,1061_0,unknown
NODE_24_length_5594_cov_3.339050,Unassigned,Unassigned,N,virulent,713_0,unknown
NODE_37_length_22680_cov_7.593193,Caudovirales,Unassigned,N,virulent,Singleton,unknown
NODE_108_length_7964_cov_19.287268,Caudovirales,Siphoviridae,N,virulent,616_0,unknown
NODE_21_length_29375_cov_7.997954,Caudovirales,Myoviridae,N,virulent,731_0,unknown
NODE_254_length_3332_cov_8.294477,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_28_length_9633_cov_9.577887,Caudovirales,Unassigned,N,virulent,686_0,Ruthenibacterium
NODE_27_length_6540_cov_7.924904,Caudovirales,Unassigned,N,virulent,686_0,Ruthenibacterium
NODE_48_length_6990_cov_6.243115,Caudovirales,Unassigned,N,virulent,Outlier,unknown
NODE_211_length_4553_cov_3.483771,Unassigned,Unassigned,N,virulent,686_0,Ruthenibacterium
NODE_202_length_4633_cov_3.646352,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown
NODE_46_length_6883_cov_10.332748,Caudovirales,Siphoviridae,N,virulent,1064_0,unknown
NODE_18_length_11290_cov_9.021540,Caudovirales,Unassigned,N,virulent,959_0,unknown
NODE_8_length_14921_cov_21.544598,Unassigned,Unassigned,N,virulent,1011_0,unknown
NODE_24_length_21836_cov_38.197512,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown
NODE_315_length_5191_cov_3.181269,Caudovirales,Myoviridae,N,virulent,Singleton,Lachnospira
NODE_51_length_10672_cov_12.298955,Unassigned,Unassigned,N,virulent,Outlier,unknown
NODE_66_length_6319_cov_4.329342,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_68_length_9142_cov_5.589083,Caudovirales,Siphoviridae,N,virulent,985_0,unknown
NODE_31_length_22320_cov_282.907298,Caudovirales,Myoviridae,N,virulent,Overlap,unknown
NODE_7_length_39646_cov_22.055694,Caudovirales,Siphoviridae,N,virulent,342_0,Eubacterium
NODE_12_length_13805_cov_7.491127,Caudovirales,Siphoviridae,N,virulent,Singleton,unknown
NODE_16_length_18204_cov_26.134663,Caudovirales,Siphoviridae,N,virulent,342_0,Eubacterium
NODE_106_length_6944_cov_4.977355,Unassigned,Unassigned,N,virulent,593_0,unknown
NODE_33_length_5303_cov_2.950076,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_66_length_6149_cov_13.807516,Caudovirales,Siphoviridae,N,virulent,393_0,Salmonella
NODE_226_length_6243_cov_4.861829,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown
NODE_42_length_6441_cov_6.133730,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_11_length_10751_cov_6.122102,Caudovirales,Myoviridae,N,virulent,713_0,unknown
NODE_49_length_4527_cov_3.598390,Unassigned,Unassigned,N,virulent,296_0,unknown
NODE_4_length_19134_cov_23.683736,Caudovirales,Unassigned,N,virulent,Outlier,unknown
NODE_59_length_12693_cov_4.130954,Caudovirales,Podoviridae,N,virulent,Singleton,unknown
NODE_182_length_7407_cov_4.305495,Unassigned,Unassigned,N,virulent,897_0,unknown
NODE_456_length_3909_cov_4.652569,Caudovirales,Myoviridae,N,virulent,Outlier,unknown
NODE_4_length_21382_cov_8.122146,Caudovirales,Unassigned,N,virulent,712_0,unknown
NODE_40_length_6449_cov_8.484830,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_221_length_3445_cov_7.491445,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_103_length_7032_cov_2.690555,Caudovirales,Siphoviridae,N,virulent,Singleton,Bifidobacterium
