ContigName,Order,Family,crAssphage,LifeCycle,ViralCluster,CRISPRHost
VIRSorter_NODE_12_length_3020_cov_1_596613-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_14_length_7727_cov_1_461316-cat_2,Unassigned,Unassigned,N,lytic,688_0,NA
VIRSorter_NODE_20_length_12280_cov_27_948902-cat_2,Unassigned,Unassigned,N,lytic,621_0,NA
VIRSorter_NODE_11_length_15504_cov_4_671392-cat_2,Caudovirales,Siphoviridae,N,lysogenic,627_0,Clostridium
VIRSorter_NODE_91_length_3928_cov_1486_924494-cat_2,Unassigned,Unassigned,N,lytic,643_0,NA
VIRSorter_NODE_2_length_96098_cov_10_488679-circular-cat_2,Caudovirales,Siphoviridae,N,lytic,Overlap,NA
VIRSorter_NODE_135_length_5510_cov_77_419654-cat_2,Caudovirales,Siphoviridae,N,lytic,372_0,Bacteroides
VIRSorter_NODE_4_length_15255_cov_2_882470-cat_2,Caudovirales,Siphoviridae,N,lysogenic,231_0,NA
VIRSorter_NODE_4_length_18571_cov_3_850195-cat_2,Unassigned,Unassigned,N,lytic,578_0,NA
VIRSorter_NODE_34_length_4783_cov_2_269115-cat_2,Unassigned,Unassigned,N,lysogenic,Outlier,NA
VIRSorter_NODE_66_length_4049_cov_5_847782-cat_2,Unassigned,Unassigned,N,lytic,Outlier,Bacteroides
VIRSorter_NODE_25_length_4754_cov_1_497515-cat_2,Caudovirales,Unassigned,N,lytic,836_0,NA
VIRSorter_NODE_3_length_48439_cov_5_869660-cat_2,Caudovirales,Unassigned,N,lytic,Overlap,NA
VIRSorter_NODE_273_length_3046_cov_3_112367-cat_2,Unassigned,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_30_length_26621_cov_4_246584-cat_3,Caudovirales,Myoviridae,N,lytic,Singleton,NA
VIRSorter_NODE_37_length_9284_cov_9_827454-cat_2,Caudovirales,Unassigned,N,lytic,894_0,NA
VIRSorter_NODE_41_length_3585_cov_2_645460-cat_2,Unassigned,Unassigned,N,lysogenic,885_0,Erysipelatoclostridium
VIRSorter_NODE_24_length_3704_cov_2_180039-cat_2,Caudovirales,Unassigned,N,lytic,604_0,NA
VIRSorter_NODE_39_length_3657_cov_1_483003-cat_2,Unassigned,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_14_length_18648_cov_4_318935-cat_2,Caudovirales,Siphoviridae,N,lysogenic,143_1,NA
VIRSorter_NODE_203_length_3526_cov_3_835834-cat_2,Caudovirales,Unassigned,N,lysogenic,Outlier,NA
VIRSorter_NODE_40_length_4035_cov_137_330860-cat_2,Unassigned,Unassigned,N,lytic,786_0,NA
VIRSorter_NODE_34_length_5271_cov_2_809681-circular-cat_2,Caudovirales,Siphoviridae,N,lytic,801_0,Hungatella
VIRSorter_NODE_5_length_7909_cov_3_277435-cat_2,Caudovirales,Unassigned,N,lytic,889_0,Faecalibacterium
VIRSorter_NODE_28_length_4317_cov_2_039618-cat_2,Caudovirales,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_350_length_4817_cov_2_186567-cat_2,Caudovirales,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_44_length_7459_cov_4_168712-cat_2,Unassigned,Unassigned,N,lytic,748_0,NA
VIRSorter_NODE_196_length_4264_cov_2_734349-cat_2,Caudovirales,Unassigned,N,lytic,Outlier,Bacteroides
VIRSorter_NODE_33_length_7437_cov_2_579617-cat_1,Caudovirales,Siphoviridae,N,lytic,Outlier,Salmonella
VIRSorter_NODE_40_length_4001_cov_2_060919-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_171_length_3006_cov_1_825634-cat_2,Unassigned,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_46_length_3981_cov_3_811100-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_46_length_11191_cov_2_484544-cat_2,Caudovirales,Unassigned,N,lytic,622_0,NA
VIRSorter_NODE_35_length_5603_cov_2_707999-cat_1,Caudovirales,Myoviridae,N,lytic,Outlier,Enterocloster
VIRSorter_NODE_111_length_11350_cov_2_954023-cat_2,Caudovirales,Siphoviridae,N,lytic,Overlap,NA
VIRSorter_NODE_22_length_8422_cov_2_862327-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,Flavonifractor
VIRSorter_NODE_88_length_7643_cov_2_341671-cat_2,Caudovirales,Siphoviridae,N,lysogenic,Outlier,NA
VIRSorter_NODE_2_length_38257_cov_9_606609-cat_2,Caudovirales,Myoviridae,N,lytic,Overlap,NA
VIRSorter_NODE_95_length_3034_cov_1_346061-cat_2,Unassigned,Unassigned,N,lytic,Outlier,Lawsonibacter
VIRSorter_NODE_36_length_6002_cov_2_415149-cat_2,Caudovirales,Siphoviridae,N,lytic,147_0,NA
VIRSorter_NODE_55_length_3789_cov_1_926270-cat_2,Caudovirales,Myoviridae,N,lytic,Outlier,Enterocloster
VIRSorter_NODE_23_length_12004_cov_5_996127-cat_2,Unassigned,Unassigned,N,lytic,652_0,NA
VIRSorter_NODE_41_length_4288_cov_1_886325-cat_2,Unassigned,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_83_length_6946_cov_4_472210-cat_2,Caudovirales,Siphoviridae,N,lytic,642_0,NA
VIRSorter_NODE_49_length_6276_cov_2_252074-cat_1,Caudovirales,Unassigned,N,lytic,658_0,Clostridium
VIRSorter_NODE_16_length_14852_cov_2_096842-cat_2,Caudovirales,Siphoviridae,N,lytic,272_0,NA
VIRSorter_NODE_23_length_16556_cov_18_989409-cat_2,Caudovirales,Siphoviridae,N,lytic,654_0,Parabacteroides
VIRSorter_NODE_116_length_6240_cov_172_577621-cat_2,Caudovirales,Unassigned,N,lytic,533_0,NA
VIRSorter_NODE_11_length_32687_cov_6_812500-cat_1,Caudovirales,Siphoviridae,N,lysogenic,Outlier,NA
VIRSorter_NODE_9_length_14658_cov_5_652949-cat_2,Unassigned,Unassigned,N,lytic,621_0,NA
VIRSorter_NODE_139_length_5695_cov_2_158226-cat_2,Unassigned,Unassigned,N,lytic,Singleton,Ruminococcus
VIRSorter_NODE_35_length_20191_cov_4_483702-cat_2,Caudovirales,Myoviridae,N,lysogenic,Outlier,NA
VIRSorter_NODE_40_length_8129_cov_2_611222-cat_2,Caudovirales,Siphoviridae,N,lytic,665_0,Bacteroides
VIRSorter_NODE_56_length_15026_cov_32_575676-cat_2,Caudovirales,Podoviridae,N,lytic,Overlap,NA
VIRSorter_NODE_257_length_3210_cov_1_563412-cat_2,Unassigned,Unassigned,N,lysogenic,Singleton,NA
VIRSorter_NODE_1_length_41711_cov_125_810937-cat_1,Caudovirales,Siphoviridae,N,lysogenic,648_0,Enterocloster
VIRSorter_NODE_22_length_3782_cov_1_542271-cat_2,Unassigned,Unassigned,N,lytic,781_0,NA
VIRSorter_NODE_236_length_3420_cov_2_354692-cat_1,Caudovirales,Podoviridae,N,lytic,Outlier,Dorea
VIRSorter_NODE_64_length_12147_cov_4_968636-cat_2,Caudovirales,Siphoviridae,N,lytic,147_0,NA
VIRSorter_NODE_164_length_4242_cov_14_724651-cat_1,Unassigned,Unassigned,N,lytic,759_0,NA
VIRSorter_NODE_36_length_9514_cov_11_220944-cat_2,Caudovirales,Podoviridae,N,lytic,Overlap,NA
VIRSorter_NODE_2_length_12861_cov_68_809801-cat_1,Caudovirales,Podoviridae,N,lytic,658_0,Clostridium
VIRSorter_NODE_154_length_5590_cov_5_116237-circular-cat_2,Unassigned,Unassigned,N,lytic,707_0,NA
VIRSorter_NODE_35_length_3347_cov_1_435404-cat_2,Caudovirales,Siphoviridae,N,lysogenic,Outlier,NA
VIRSorter_NODE_9_length_7231_cov_2_222269-cat_2,Caudovirales,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_28_length_9555_cov_11_645630-cat_2,Unassigned,Unassigned,N,lytic,782_0,NA
VIRSorter_NODE_292_length_3496_cov_2_819234-cat_2,Unassigned,Unassigned,N,lytic,589_0,NA
VIRSorter_NODE_2_length_39451_cov_6_437366-cat_1,Caudovirales,Siphoviridae,N,lysogenic,356_0,Flavonifractor
VIRSorter_NODE_158_length_3145_cov_53_971836-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_177_length_4992_cov_131_817266-cat_2,no_order_Microviridae,Microviridae,N,lytic,582_0,Bacteroides
VIRSorter_NODE_1_length_23950_cov_8_152542-cat_2,Caudovirales,Siphoviridae,N,lytic,595_0,Bacteroides
VIRSorter_NODE_81_length_4704_cov_3_211711-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_115_length_4333_cov_1_530195-cat_2,Caudovirales,Unassigned,N,lytic,592_0,NA
VIRSorter_NODE_7_length_8142_cov_2_195633-cat_1,Caudovirales,Siphoviridae,N,lytic,230_0,NA
VIRSorter_NODE_34_length_4149_cov_3_601691-cat_2,Unassigned,Unassigned,N,lytic,641_0,Parabacteroides
VIRSorter_NODE_74_length_4206_cov_3_459671-cat_2,Caudovirales,Siphoviridae,N,lytic,477_0,NA
VIRSorter_NODE_82_length_7447_cov_3_614891-cat_2,Caudovirales,Myoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_500_length_3801_cov_1_702232-cat_2,Caudovirales,Siphoviridae,N,lytic,174_0,NA
VIRSorter_NODE_49_length_9133_cov_12_800577-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_64_length_4468_cov_2_915688-cat_2,Unassigned,Unassigned,N,lytic,689_0,NA
VIRSorter_NODE_56_length_5721_cov_2_755274-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_255_length_6075_cov_3_285306-cat_2,Unassigned,Unassigned,N,lytic,Overlap,NA
VIRSorter_NODE_49_length_3649_cov_1_993470-cat_2,Caudovirales,Siphoviridae,N,lytic,351_0,NA
VIRSorter_NODE_103_length_3566_cov_2_157604-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_135_length_3760_cov_1_900083-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_127_length_10238_cov_9_514984-cat_2,Caudovirales,Siphoviridae,N,lytic,Singleton,Bifidobacterium
VIRSorter_NODE_26_length_7685_cov_3_043001-cat_2,Caudovirales,Unassigned,N,lytic,322_0,Bacteroides
VIRSorter_NODE_231_length_3462_cov_2_713943-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_14_length_18554_cov_11_181419-cat_1,Caudovirales,Unassigned,N,lytic,353_0,Eubacterium
VIRSorter_NODE_1_length_139457_cov_30_761315-circular-cat_2,Caudovirales,Myoviridae,N,lytic,661_0,NA
VIRSorter_NODE_106_length_6124_cov_3_085876-cat_2,Caudovirales,Siphoviridae,N,lytic,607_0,NA
VIRSorter_NODE_52_length_5600_cov_2_003654-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,Cutibacterium
VIRSorter_NODE_1_length_121878_cov_8_550928-circular-cat_2,Caudovirales,Siphoviridae,N,lytic,240_1,Ruthenibacterium
VIRSorter_NODE_41_length_7272_cov_2_980686-cat_2,Unassigned,Unassigned,N,lysogenic,Singleton,NA
VIRSorter_NODE_46_length_4128_cov_1_577356-cat_2,Unassigned,Unassigned,N,lytic,Overlap,NA
VIRSorter_NODE_12_length_31330_cov_7_074063-cat_2,Caudovirales,Siphoviridae,N,lysogenic,Overlap,NA
VIRSorter_NODE_240_length_6274_cov_3_396454-cat_2,Caudovirales,Siphoviridae,N,lysogenic,880_0,NA
VIRSorter_NODE_97_length_6296_cov_4_246880-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_32_length_3172_cov_2_203612-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_68_length_6437_cov_4_626624-cat_2,Caudovirales,Siphoviridae,N,lytic,Overlap,NA
VIRSorter_NODE_14_length_21319_cov_4_136183-cat_2,Unassigned,Unassigned,N,lytic,611_0,NA
VIRSorter_NODE_14_length_7802_cov_4_699153-cat_2,Caudovirales,Myoviridae,N,lytic,663_0,Bacteroides
VIRSorter_NODE_19_length_4979_cov_3_509481-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_101_length_3390_cov_1_388599-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_42_length_4889_cov_3_036539-cat_1,Caudovirales,Unassigned,N,lytic,230_0,NA
VIRSorter_NODE_302_length_3387_cov_3_575767-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_100_length_5050_cov_13_730246-cat_2,Unassigned,Unassigned,N,lytic,558_0,NA
VIRSorter_NODE_107_length_3414_cov_4_156069-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_88_length_8546_cov_133_360257-cat_2,Unassigned,Unassigned,N,lytic,818_0,Prevotella
VIRSorter_NODE_275_length_5811_cov_2_340605-cat_1,Caudovirales,Podoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_40_length_6767_cov_3_648946-cat_2,Caudovirales,Siphoviridae,N,lysogenic,848_0,NA
VIRSorter_NODE_165_length_3065_cov_1_454731-cat_2,Caudovirales,Siphoviridae,N,lytic,66_0,NA
VIRSorter_NODE_99_length_8043_cov_3_076680-cat_2,Caudovirales,Myoviridae,N,lytic,Singleton,NA
VIRSorter_NODE_37_length_4364_cov_1_599717-cat_1,Unassigned,Unassigned,N,lytic,589_0,NA
VIRSorter_NODE_60_length_3696_cov_26_290838-circular-cat_2,Unassigned,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_71_length_6387_cov_2_665974-cat_2,Caudovirales,Siphoviridae,N,lytic,476_0,NA
VIRSorter_NODE_26_length_7780_cov_17_157455-cat_2,Unassigned,Unassigned,N,lytic,575_0,Bacteroides
VIRSorter_NODE_113_length_5814_cov_6_157728-circular-cat_2,Caudovirales,Unassigned,N,lytic,Singleton,Blautia
VIRSorter_NODE_168_length_4806_cov_14_852319-circular-cat_1,no_order_Microviridae,Microviridae,N,lytic,835_0,NA
VIRSorter_NODE_45_length_9922_cov_2_947422-cat_2,Caudovirales,Siphoviridae,N,lytic,Singleton,Bacteroides
VIRSorter_NODE_124_length_4269_cov_2_007484-cat_2,Unassigned,Unassigned,N,lysogenic,700_0,Bacteroides
VIRSorter_NODE_108_length_6932_cov_2_643350-cat_2,Caudovirales,Siphoviridae,N,lytic,631_0,Blautia
VIRSorter_NODE_11_length_5951_cov_2_843578-cat_2,Caudovirales,Myoviridae,N,lytic,Overlap,NA
VIRSorter_NODE_234_length_6339_cov_99_892305-circular-cat_2,no_order_Microviridae,Microviridae,N,lytic,685_0,Bacteroides
VIRSorter_NODE_15_length_8481_cov_2_637299-cat_1,Caudovirales,Siphoviridae,N,lytic,Overlap,NA
VIRSorter_NODE_39_length_9509_cov_3_634939-cat_3,Unassigned,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_27_length_5683_cov_1_823254-cat_2,Unassigned,Unassigned,N,lysogenic,Outlier,NA
VIRSorter_NODE_118_length_5124_cov_2_904743-cat_2,Caudovirales,Siphoviridae,N,lytic,605_0,NA
VIRSorter_NODE_26_length_7122_cov_3_162545-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,Parabacteroides
VIRSorter_NODE_23_length_11945_cov_5_922491-cat_2,Caudovirales,Unassigned,N,lytic,656_0,NA
VIRSorter_NODE_21_length_8840_cov_5_034661-cat_2,Caudovirales,Siphoviridae,N,lytic,666_0,NA
VIRSorter_NODE_10_length_23899_cov_21_668518-cat_2,Unassigned,Unassigned,N,lytic,552_0,NA
VIRSorter_NODE_53_length_4913_cov_28_010865-cat_2,Unassigned,Unassigned,N,lytic,636_0,NA
VIRSorter_NODE_37_length_10480_cov_3_789047-cat_2,Unassigned,Unassigned,N,lytic,586_0,Bacteroides
VIRSorter_NODE_7_length_20132_cov_3_602449-cat_2,Unassigned,Unassigned,N,lytic,684_0,NA
VIRSorter_NODE_100_length_5816_cov_3_825846-cat_1,Caudovirales,Myoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_23_length_4615_cov_2_271168-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_114_length_11129_cov_2_928104-cat_2,Caudovirales,Siphoviridae,N,lysogenic,708_0,NA
VIRSorter_NODE_82_length_13856_cov_3_211523-cat_2,Caudovirales,Unassigned,N,lysogenic,683_0,NA
VIRSorter_NODE_8_length_6659_cov_2_385946-cat_2,Caudovirales,Podoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_18_length_11333_cov_2_729966-cat_2,Unassigned,Unassigned,N,lytic,770_0,NA
VIRSorter_NODE_288_length_5571_cov_2_731264-cat_2,Caudovirales,Siphoviridae,N,lytic,Overlap,NA
VIRSorter_NODE_52_length_7712_cov_10_693606-cat_2,Caudovirales,Myoviridae,N,lytic,730_0,NA
VIRSorter_NODE_79_length_3830_cov_456_086957-cat_1,no_order_Microviridae,Microviridae,N,lytic,715_0,Bacteroides
VIRSorter_NODE_215_length_3728_cov_3_689531-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_117_length_3058_cov_2_393040-cat_2,Caudovirales,Siphoviridae,N,lytic,555_0,NA
VIRSorter_NODE_21_length_17392_cov_5_490240-cat_2,Caudovirales,Podoviridae,N,lysogenic,Overlap,Escherichia
VIRSorter_NODE_27_length_6630_cov_3_333538-cat_2,Caudovirales,Siphoviridae,N,lytic,666_0,NA
VIRSorter_NODE_23_length_13718_cov_4_713266-cat_2,Unassigned,Unassigned,N,lysogenic,691_0,NA
VIRSorter_NODE_107_length_7275_cov_153_824426-cat_2,Caudovirales,Myoviridae,N,lytic,618_0,NA
VIRSorter_NODE_13_length_5335_cov_1045_769201-cat_1,Caudovirales,Podoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_572_length_3462_cov_1_727736-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_60_length_14442_cov_5_482361-cat_2,Caudovirales,Siphoviridae,N,lytic,Singleton,NA
VIRSorter_NODE_42_length_15779_cov_3_006070-cat_1,Caudovirales,Podoviridae,N,lytic,55_0,NA
VIRSorter_NODE_83_length_4686_cov_1_542882-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_54_length_6433_cov_4_514114-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_168_length_3031_cov_1_907025-cat_2,Unassigned,Unassigned,N,lysogenic,Outlier,NA
VIRSorter_NODE_24_length_13151_cov_15_796837-cat_2,Caudovirales,Unassigned,N,lytic,529_0,Alistipes
VIRSorter_NODE_11_length_9405_cov_8_080729-cat_1,Caudovirales,Siphoviridae,N,lysogenic,Outlier,Enterocloster
VIRSorter_NODE_11_length_23369_cov_6_038207-cat_2,Caudovirales,Siphoviridae,N,lytic,663_0,Bacteroides
VIRSorter_NODE_171_length_4752_cov_1_511351-cat_1,Caudovirales,Unassigned,N,lytic,255_0,NA
VIRSorter_NODE_122_length_4095_cov_2_270917-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_93_length_3220_cov_1_596185-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_115_length_5768_cov_3_057082-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_29_length_15045_cov_4_089221-cat_2,Unassigned,Unassigned,N,lysogenic,700_0,Bacteroides
VIRSorter_NODE_43_length_4274_cov_3_254160-cat_2,Caudovirales,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_7_length_15302_cov_2_658320-cat_2,Caudovirales,Myoviridae,N,lysogenic,296_0,NA
VIRSorter_NODE_2_length_145029_cov_15_770279-circular-cat_2,Caudovirales,Podoviridae,N,lytic,318_1,Parabacteroides
VIRSorter_NODE_82_length_3641_cov_3_595618-cat_2,Unassigned,Unassigned,N,lytic,779_0,NA
VIRSorter_NODE_45_length_4156_cov_1_933482-cat_1,Caudovirales,Siphoviridae,N,lytic,297_0,NA
VIRSorter_NODE_45_length_5950_cov_4_845784-cat_2,Caudovirales,Unassigned,N,lysogenic,Outlier,NA
VIRSorter_NODE_64_length_6063_cov_6_909367-circular-cat_2,Unassigned,Unassigned,N,lytic,581_0,Bacteroides
VIRSorter_NODE_214_length_3798_cov_2_033778-cat_2,Unassigned,Unassigned,N,lytic,860_0,NA
VIRSorter_NODE_15_length_26409_cov_9_029183-cat_2,Caudovirales,Siphoviridae,N,lytic,Overlap,Eubacterium
VIRSorter_NODE_21_length_9161_cov_2_735444-cat_2,Unassigned,Unassigned,N,lytic,611_0,NA
VIRSorter_NODE_55_length_4162_cov_2_943247-cat_2,Caudovirales,Unassigned,N,lytic,Outlier,Bacteroides
VIRSorter_NODE_100_length_6255_cov_12_354602-cat_2,Unassigned,Unassigned,N,lysogenic,Singleton,NA
VIRSorter_NODE_111_length_6406_cov_12_585125-circular-cat_2,no_order_Microviridae,Microviridae,N,lytic,692_0,NA
VIRSorter_NODE_150_length_3314_cov_2_841544-cat_2,Unassigned,Unassigned,N,lytic,Outlier,Bifidobacterium
VIRSorter_NODE_18_length_13149_cov_2_578329-cat_2,Caudovirales,Siphoviridae,N,lysogenic,568_0,NA
VIRSorter_NODE_97_length_6069_cov_1_979805-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_74_length_7332_cov_3_118668-cat_2,Caudovirales,Unassigned,N,lytic,591_0,NA
VIRSorter_NODE_35_length_3805_cov_2_183524-circular-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_64_length_6034_cov_2_306585-cat_2,Caudovirales,Unassigned,N,lytic,663_0,Bacteroides
VIRSorter_NODE_44_length_21083_cov_1134_979051-cat_1,Caudovirales,Siphoviridae,N,lytic,356_0,Flavonifractor
VIRSorter_NODE_67_length_8368_cov_3_683291-cat_2,Unassigned,Unassigned,N,lytic,688_0,NA
VIRSorter_NODE_20_length_7886_cov_6_328651-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,Clostridiales
VIRSorter_NODE_20_length_6575_cov_3_151985-cat_2,Unassigned,Unassigned,N,lytic,656_0,NA
VIRSorter_NODE_13_length_23288_cov_4_381935-cat_1,Caudovirales,Siphoviridae,N,lytic,529_0,Alistipes
VIRSorter_NODE_9_length_11429_cov_2_459388-cat_2,Caudovirales,Siphoviridae,N,lysogenic,178_0,Hungatella
VIRSorter_NODE_1_length_55794_cov_5_505560-cat_1,Caudovirales,Siphoviridae,N,lysogenic,143_1,NA
VIRSorter_NODE_114_length_5993_cov_3_028640-cat_2,Unassigned,Unassigned,N,lytic,637_0,NA
VIRSorter_NODE_42_length_9048_cov_2_828270-cat_2,Unassigned,Unassigned,N,lytic,872_0,NA
VIRSorter_NODE_37_length_4899_cov_1_550922-cat_2,Unassigned,Unassigned,N,lysogenic,Singleton,NA
VIRSorter_NODE_3_length_22475_cov_4_423841-cat_2,Caudovirales,Myoviridae,N,lytic,747_0,NA
VIRSorter_NODE_5_length_19430_cov_3_450500-cat_2,Caudovirales,Unassigned,N,lytic,611_0,NA
VIRSorter_NODE_23_length_6441_cov_2_768768-cat_2,Caudovirales,Unassigned,N,lytic,Overlap,Enterocloster
VIRSorter_NODE_42_length_3893_cov_2_566649-cat_2,Unassigned,Unassigned,N,lytic,553_0,NA
VIRSorter_NODE_89_length_8268_cov_2_685911-cat_1,Caudovirales,Siphoviridae,N,lytic,210_0,NA
VIRSorter_NODE_49_length_3070_cov_1_902141-cat_2,Caudovirales,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_17_length_4341_cov_2_420266-cat_2,Caudovirales,Siphoviridae,N,lytic,774_0,NA
VIRSorter_NODE_2_length_98232_cov_41_684664-circular-cat_2,Caudovirales,Podoviridae,N,lytic,315_0,NA
VIRSorter_NODE_27_length_14554_cov_13_703265-circular-cat_1,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_34_length_11573_cov_251_539053-cat_1,Caudovirales,Podoviridae,N,lytic,658_0,Clostridium
VIRSorter_NODE_46_length_15730_cov_58_540922-cat_1,Caudovirales,Siphoviridae,N,lytic,201_0,Odoribacter
VIRSorter_NODE_81_length_9301_cov_189_686723-cat_1,Caudovirales,Podoviridae,N,lytic,549_0,NA
VIRSorter_NODE_20_length_9981_cov_9_000304-cat_1,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_169_length_3023_cov_1_599448-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_12_length_23001_cov_4_553685-cat_2,Unassigned,Unassigned,N,lytic,660_0,NA
VIRSorter_NODE_56_length_5693_cov_104_128638-cat_1,Caudovirales,Podoviridae,N,lytic,847_0,NA
VIRSorter_NODE_15_length_10234_cov_3_336203-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_103_length_5027_cov_2_285510-cat_2,Unassigned,Unassigned,N,lytic,Outlier,Bacteroides
VIRSorter_NODE_29_length_11496_cov_346_801302-cat_2,Unassigned,Unassigned,N,lytic,712_0,NA
VIRSorter_NODE_54_length_3373_cov_1_888170-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_30_length_9700_cov_2_232842-cat_2,Caudovirales,Myoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_70_length_3075_cov_3_957938-cat_2,Unassigned,Unassigned,N,lytic,Outlier,Bacteroides
VIRSorter_NODE_4_length_33334_cov_31_637336-cat_1,Caudovirales,Siphoviridae,N,lysogenic,179_0,Hungatella
VIRSorter_NODE_107_length_6276_cov_4_140511-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_231_length_3269_cov_3_243227-cat_2,Caudovirales,Siphoviridae,N,lytic,Singleton,Clostridium
VIRSorter_NODE_75_length_11137_cov_76_168574-cat_1,Caudovirales,Podoviridae,N,lytic,237_0,NA
VIRSorter_NODE_96_length_6596_cov_2_256145-cat_2,Caudovirales,Unassigned,N,lytic,894_0,NA
VIRSorter_NODE_25_length_15478_cov_13_050225-cat_2,Caudovirales,Podoviridae,N,lysogenic,Overlap,Escherichia
VIRSorter_NODE_14_length_15094_cov_4_649763-cat_1,Caudovirales,Siphoviridae,N,lytic,555_0,Bacteroides
VIRSorter_NODE_13_length_13220_cov_3_726190-cat_1,Caudovirales,Siphoviridae,N,lytic,650_0,Enterocloster
VIRSorter_NODE_21_length_7082_cov_4_339612-cat_1,Caudovirales,Podoviridae,N,lytic,658_0,Clostridium
VIRSorter_NODE_1_length_6571_cov_6_048107-cat_1,no_order_Microviridae,Microviridae,N,lytic,713_0,Bacteroides
VIRSorter_NODE_114_length_6408_cov_2_811336-cat_1,Caudovirales,Podoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_161_length_5062_cov_6_358460-circular-cat_1,no_order_Microviridae,Microviridae,N,lytic,Outlier,Succinatimonas
VIRSorter_NODE_225_length_6592_cov_2_483991-cat_2,Caudovirales,Siphoviridae,N,lytic,765_0,NA
VIRSorter_NODE_31_length_3639_cov_1_594248-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_27_length_7173_cov_2_025688-cat_2,Caudovirales,Siphoviridae,N,lytic,767_0,NA
VIRSorter_NODE_56_length_10340_cov_6_966223-cat_1,Unassigned,Unassigned,N,lytic,Outlier,Bifidobacterium
VIRSorter_NODE_49_length_3112_cov_2_401005-cat_2,Unassigned,Unassigned,N,lytic,Outlier,Enterocloster
